Name,Address,Phone
Meadowlands Decorating Center,,(201) 896-4800
Dr. Tarek Elrafei,"2330 Eastchester Road, Bronx, NY",(718) 732-4000
European Wax Center Rutherford,"42 Park Ave., Rutherford, NJ",(201) 935-9299
The Smile & Implant Center,"837 Kearny Ave, Kearny, NJ",(201) 537-5390
Body Image Fitness,"348 Willis Avenue, Mineola, NY",(516) 672-1980
Dental Implant Learning Center,"370 Grand Ave, Englewood, NJ",(201) 871-3555
Precious Angels Daycare Center,"1482 Maple Avenue, Hillside, NJ",(973) 318-7232
4 Angels Day Care Inc,"245 Simonson Avenue, Staten Island, NY",(917) 821-5048
USA Vein Clinics,"3485 Jerome Avenue, Bronx, NY",(347) 491-4578
UPS Access Point location,"1508 AMSTERDAM Avenue, New York, NY",(212) 234-7494
Richmond Health Network,"217 Rose Avenue, Staten Island, NY",(718) 667-6767
Liberty Square Senior Citizen Center,"240 Elizabeth Avenue, Elizabethport, NJ",(908) 820-4700
European Wax Center Staten Island-Hylan Blvd,"2381 Hylan Blvd., Staten Island, NY",(718) 980-3300
Secret Formula Fitness,"1192 Liberty Avenue, hillside, NJ",
Center Stage Cuts,"402 Broad Street, 1st Floor, Newark, NJ",(973) 230-8011
Renaissance Community Development Corporation Center,"441 Orange Street, Newark, NJ",(973) 558-5671
Planet Fitness,"321 Route 440, Jersey City, NJ",(551) 225-0004
Egenolf Early Childhood Center,"725 Newark Avenue, Elizabeth, NJ",(908) 352-7508
Clifton Sports And Fitness Club LLC,"199 Scoles Avenue, Clifton, NJ",(973) 778-9519
Impetus Fitness,"31 Prospect Terrace, Tenafly, NJ",(201) 399-7117
D-Fine Fitness,"1 Albertson Avenue # 6, Albertson, NY",(516) 484-6300
Dr. Sanjeev Jain,"1 Delaware Drive, New Hyde Park, NY",(516) 336-5255
Family Development Center Inc,"40 North Munn Avenue, East Orange, NJ",(973) 673-5620
Your Neighborhood Smashburger,"1608 Marcus Avenue, New Hyde Park, NY",(516) 233-1844
Class A Autobody,"265 Huyler Street, South Hackensack, NJ",(201) 996-1111
Tlc Day Care Center,"7 South Munn Avenue, East Orange, NJ",(973) 676-2292
"Richard C. Miller, M.D. | New Jersey Perinatal Associates Teaneck","718 Teaneck Road, Teaneck, NJ",(201) 833-3535
"Dom Terrone, MD","718 Teaneck Road, Teaneck, NJ",(201) 833-3535
"Jonathan E. O'Brien, M.D. | New Jersey Perinatal Associates Teaneck","718 Teaneck Road, Teaneck, NJ",(201) 833-3535
USA Vein Clinics,"1975 Hylan Boulevard, Staten Island, NY",(718) 690-9591
Keda Fight Fitness LLC,"44 Jericho Turnpike Unit B, Mineola, NY",(516) 280-5355
Planet Fitness,"465 Green Street, Woodbridge, NJ",(732) 709-1400
Kumon Math and Reading Center of Dobbs Ferry,"123 Main Street, Dobbs Ferry, NY",(914) 231-7040
Fantasy Fitness LLC,"82 Palm Street, Newark, NJ",(973) 420-0979
Pa Son Martial Arts & Fitness,"1520 East 80th Street, New York, NY",(212) 861-7732
F45 Training Herricks,"2461 Jericho Turnpike, Garden City Park, NY",(516) 809-8398
F45 Training Herricks,"2461 Jericho Turnpike, Garden City Park, NY",(516) 809-8398
Floral Park Music & Dance Center,"325 Jericho Turnpike, Floral Park, NY",(516) 437-2777
Looking Glass Children's Center,"16 Bellevue Avenue, Bloomfield, NJ",(973) 338-0264
Planet Fitness,"1040 South Broadway, Hicksville, NY",(516) 861-2109
JDS Hometraining,,(914) 409-2566
"Linda M. Pelaez, M.D | New Jersey Perinatal Associates Teaneck","718 Teaneck Road, Teaneck, NJ",(201) 833-3535
Doles Recreation Center,"250 South 6th Avenue, Mount Vernon, NY",(914) 665-2447
Active Health & Fitness Club,"444 South Fulton Avenue Basement, Mount Vernon, NY",(914) 346-2554
Tideline Center for Health & Aesthetics,"3111 New Hyde Park Rd, Lake Success, NY",(516) 833-1301
Smashburger,"193 West 237th Street, Bronx, NY",(718) 618-4229
The New Millennium Training Center CNA/Medical Assistant Staten Island/Brooklyn,"331 Seaview Avenue, Staten Island, NY",(718) 667-7741
Elite Home Fitness Service LLC,,
Living Proof Nutrition Fitness Pilates,"226 East 54th Street, New York, NY",(212) 308-2990
Bergen Family Center,"10 Banta Place # 117, Hackensack, NJ",(201) 342-9200
Plaza Fitness,"11 Westinghouse Plaza, Bloomfield, NJ",(973) 429-7728
"North Jersey Whole Health Center, LLC","546 Broad Ave, Englewood, NJ",(201) 569-1444
New York Health,"3111 New Hyde Park Road, New York, NY",(718) 732-4033
Atlantic Fitness LLC,"3468 Lawson Boulevard, Oceanside, NY",(516) 536-4966
F45 Training Herricks,"2461 Jericho Turnpike, Garden City Park, NY",(516) 809-8398
F45 Training Herricks,"2461 Jericho Turnpike, Garden City Park, NY",(516) 809-8398
UPS Access Point location,"273 BERGEN Boulevard, Fairview, NJ",(201) 941-1399
Wilmot Center,"26919 Wilmot St, San Francisco, CA",
Queens Center,"90-15 Queens Boulevard, Elmhurst, NY",(718) 592-1740
European Wax Center Staten Island-Richmond Ave.,"2329 Richmond Ave., Staten Island, NY",(718) 477-6000
Smashburger,"1608 Marcus Avenue, North New Hyde Park, NY",(516) 233-1844
Center for Pranic Healing,"420 Valley Brook Ave, Lyndhurst, NJ",(877) 787-3792
"Gibbons Family Fitness, LLC","44 Fleetwood Avenue Apartment 5d, Mount Vernon, NY",(914) 620-2297
Longevity Pilates,"35 Fairview ave, Verona, NJ",(973) 632-0830
Irvington Family Development Center,"50 Union Avenue, Irvington, NJ",(973) 372-4353
Wallington Senior Activity Center,"24 Union Boulevard, Wallington, NJ",(973) 777-5133
United Health and Fitness ,"4569 Amboy Road, Staten Island, NY",(347) 563-8079
Community Tax Cut Center,"1157 Clinton Avenue, Irvington, NJ",(973) 885-2132
321 Fitness Inc,"320 Yonkers Avenue, Yonkers, NY",(914) 376-3831
Circle Of Life Children's Center,"841 North Broad Street, Elizabeth, NJ",(908) 353-5061
Long Island Mma And Fitness Center,"590 Smith Street # 3, Farmingdale, NY",(631) 592-8339
JEI Learning Center,"246A Boulevard, Hasbrouck Heights, NJ",(210) 359-5978
Astra Health Center,"50 Washington Ave #4, Belleville, NJ",(908) 760-8888
Spartan Kickboxing & Fitness,"4410 Austin Boulevard, Island Park, NY",(516) 208-9295
Ljwfit Personal Training,"516 W Boston Post Rd, Mamaroneck, NY",(914) 687-5330
Rush Fitness LLC,"1049 Lorraine Avenue, Union, NJ",(908) 686-6676
Men's Health at The Center For Advanced Medicine,"473 Sylvan Avenue, Englewood Cliffs, NJ",(201) 408-4948
Glen Rock Chiropractic Center,"885 Lincoln Avenue, Glen Rock, NJ",(201) 879-0211
Huntington Learning Center Springfield,"271G Route 22 East, Springfield, NJ",(973) 258-0100
WoodSpring Suites Linden,"1920 East Linden Avenue, Linden, NJ",(908) 344-5915
Children's Dental Health Center,"370 Grand Avenue, Englewood, NJ",(201) 871-3555
Pinnacle Fitness Studio,"53 Farrand Street, Bloomfield, NJ",(973) 433-6082
Rising Star Learning Center,"126 Lyons Avenue, Newark, NJ",(973) 923-6999
Eddie's Sports N Fitness Club,"383 Long Beach Road, Island Park, NY",(516) 410-6196
Huntington Learning Center Westwood,"23 Jefferson Avenue, Westwood, NJ",(201) 664-2000
OBGYN Associates of North Jersey,"718 Teaneck Road, Teaneck, NJ",(201) 968-1800
Kingsbridge Heights Rehabilitation and Care Center,"3400 Cannon Place, Bronx, NY",(718) 796-8100
The Center for Self Development,"120 Sylvan Ave #205, Englewood Cliffs, NJ",(201) 201-4716
St Peter's Recreation Center,"378 Lyons Avenue, Newark, NJ",(973) 733-8006
Garfield Commons,"174 Passaic Street, Garfield, undefined",(201) 571-3500
Kidville Inc,"163 East 84th Street, New York, NY",(212) 772-8435
"Adinah Wieder, MD","718 Teaneck Road, Teaneck, NJ",(201) 968-1800
Nutrition Wellness Center of Nassau County,"1091 Rockaway Avenue, Valley Stream, NY",(516) 593-5167
Bank of America Financial Center,"400 Livingston Street, Norwood, NJ",(201) 767-6772
Planet Fitness Inc,"200 Glen Cove Road Unit A, Carle Place, NY",(516) 280-2888
Office Lease Center,"100 Park Avenue, New York, undefined",
Mazzone Paint Center,"211 Smith Street, Brooklyn, NY",(347) 799-1140
Counseling Center Group,"353 Lexington Avenue, New York, NY",(888) 604-6776
Achievement Behavior Care & ABA Therapy - Malverne,"341 Trinity Place, Malverne, NY",(516) 229-1194
The Farber Center for Radiation Oncology,"21 W Broadway, New York, NY",(212) 300-0663
New Horizon Rehab Center Network Newark,"181B Court St, Newark, NJ",(862) 346-5286
Smashburger,"156 Warren Street, Newark, NJ",(303) 633-1500
Vision Center of New York,"2100 Bartow Avenue, Suite 216C, Bronx, NY",(718) 862-3937
Monkeypox Vaccine Services at Westchester Medical Center,"15 Oval Connector, Valhalla, NY",(914) 326-2060
Monkeypox Vaccine Services at Westchester Medical Center,"15 Oval Connector, Valhalla, NY",(914) 326-2060
Retro Fitness of Tenafly,"103 N. Summit St. , Tenafly, NJ",(201) 569-7387
"Hgc Fitness Group, Inc","68 Union Avenue, Clifton, NJ",(201) 563-7762
Class A Autobody,"40 Railroad Avenue, Hackensack, NJ",(201) 488-3777
Monkeypox Vaccine Services at Westchester Medical Center,"15 Oval Connector, Valhalla, NY",(914) 326-2060
Monkeypox Vaccine Services at Westchester Medical Center,"15 Oval Connector, Valhalla, NY",(914) 326-2060
Center For Rapid Recovery,"312 Greenwich Street, Hempstead, NY",(516) 292-6449
North Jersey Dermatology Center,"526 Bloomfield Avenue, Caldwell, NJ",(973) 521-7347
Monkeypox Vaccine Services at Westchester Medical Center,"15 Oval Connector, Valhalla, NY",(914) 326-2060
European Wax Center Englewood,"26 W Palisade Ave., Englewood, NJ",(201) 227-9295
Pauls Fitness Studio,"2 Union Avenue, Irvington, NJ",(973) 289-4620
Smashburger,"4325 Boston Road, Bronx, NY",(347) 913-4169
Flee Mrkt,"263 Merrick Road, Rockville Center, NY",(516) 992-8008
UPS Access Point location,"2440 AMSTERDAM Avenue, New York, NY",(212) 928-2460
Oceanside Senior Comm Service  Center,"80 Anchor Avenue, Oceanside, NY",(516) 764-9792
PS Smile,"401A South Van Brunt Street # 205, Englewood, undefined",
Martin Luther King Jr Senior Center,"375 1st Street, Hackensack, NJ",(201) 342-2654
Little Friends Learning Center LLC,"164 Passaic Street, Passaic, NJ",(973) 777-0045
Clarian Place Child Care & Learning Center,"545 Interstate Place, Carlstadt, NJ",(201) 383-9355
"Richard Miller, MD","1 Clara Maass Drive, Belleville, NJ",(973) 450-2589
Smashburger,"3 Brewster Road, Elizabeth, NJ",(973) 622-1166
Elyon Learning Center Academy,"16 Stratford Place, Newark, NJ",(973) 342-4209
Richmond Health Network,"2066 Richmond Avenue, Staten Island, NY",(718) 477-9000
Kumon Math and Reading Center of Wayne - South,"580 Valley Road, Wayne, NJ",(973) 694-9434
Auto Approval Center,"2310 Tillotson Avenue, Bronx, NY",(718) 405-3100
Jewish Community Center of West Hempstead,"711 Dogwood Avenue, West Hempstead, NY",(516) 481-7448
Fanwood Fitness Personal Trainers,"25 South Ave Suite 1, Fanwood, NJ",(908) 322-5550
Mount Prospect Health Center,"600 Mount Prospect Avenue, Newark, NJ",(973) 485-2332
Synergy Fitness,"89 Merrick Road, Baldwin, NY",(516) 442-1112
Cardiac Rehab Center,"1293 Broad Street # 2, Bloomfield, NJ",(973) 338-1368
"Jonathan E. O'Brien, M.D. | New Jersey Perinatal Associates Belleville","1 Clara Maass Drive, Belleville, NJ",(973) 450-2589
"Linda Pelaez, MD","1 Clara Maass Drive, Belleville, NJ",(973) 450-2589
Atlas Chiropractic & Rehabilitation--No Medicaid Accepted,"100 Market Street, Clifton, NJ",(862) 213-0858
Recovery PT (Rockefeller Center),"1221 Sixth Avenue, New York, NY",(646) 562-0617
The MAX Challenge of Fair Lawn,"17-12 River Rd, Fair Lawn, NJ",(201) 431-1211
Kumon Math & Reading Center,"69 East 8th Street, New York, NY",(929) 588-2900
Brooklyn Adult Rehabilitation Center,"62 Hanson Place, Brooklyn, NY",(586) 578-9045
AHF Wellness Center - Brooklyn,"475 Atlantic Avenue, Brooklyn, NY",(917) 246-7498
Magnolia Bakery - Rockefeller Center,"1240 6th Avenue, New York, NY",(212) 767-1123
Bergen Imaging Center,"180 N Dean Street # 3S, Englewood, NJ",(201) 568-4242
AHF Healthcare Center - Brooklyn,"475 Atlantic Avenue, Brooklyn, NY",(718) 369-4850
UPS Access Point location,"150 West BURNSIDE Avenue, Bronx, NY",(718) 304-7407
The Hair for Life Center,"62 Chestnut St Ste 4A, Englewood, NJ",(855) 328-4247
AHF Healthcare Center - Chelsea,"365A West 28th Street, New York, NY",(212) 741-3030
Balance and Concussion Therapy Center,"1086 Teaneck Road, Suite 3E, Teaneck, NJ",(551) 888-2282
Peniel-Weight Loss Center,"307 Monroe Street, Passaic, NJ",(973) 517-2041
Crank Cycling Studios,"4630 Center Boulevard, Long Island City, NY",(718) 606-6309
Hispanic Information Center Of Passaic Inc,"186 Gregory Avenue, Passaic, NJ",(973) 779-7022
Green Acres Senior Center,"200 North Franklin Street Unit D, Hempstead, NY",(516) 485-8100
Soulcycle Nomad,"12 West 27th Street, New York, NY",(212) 580-7685
Neou,"420 5th Avenue, New York, NY",(646) 484-5984
Independent Training Spot,"1 East 28th Street Floor 2l, New York, NY",(212) 213-1024
Cko Kickboxing,"525 Myrtle Avenue, Brooklyn, NY",(718) 522-5228
"Qi Tao, Inc","8 Windsor Place, Brooklyn, NY",(718) 768-7762
Lower East Side,"285 Grand Street, New York, NY",(646) 682-9162
Modo Yoga Nyc LLC,"434 6th Avenue Floor 2, New York, NY",(212) 780-9642
Pure Barre,"554 Hudson Street, New York, NY",(646) 344-1142
"Acosta Aiki - Jujutsu Te, Inc","362 41st Street (Basement), Brooklyn, NY",(347) 822-4570
Chelsea Soulcycle,"98 10th Avenue, New York, NY",(646) 653-7685
First Class Learning Center,"9 Ward Street 11, Bloomfield, NJ",(973) 680-9000
St Mary's Child Care Center,"237 South Broad Street, Elizabeth, NJ",(908) 355-8723
Crossfit Bridge & Tunnel,"1645 Decatur Street, Ridgewood, NY",(917) 734-4919
Bar Method Brooklyn,"267 Pacific Street, Brooklyn, NY",(718) 522-3350
"Metaden, Inc","1335 Gates Avenue Apartment 1, Brooklyn, NY",(917) 403-5914
"Facegym Usa, Inc","670 Broadway, New York, NY",(212) 940-2292
Fit4dance LLC,"1583 Lincoln Place Apartment 3, Brooklyn, NY",(347) 921-2404
R U S H  Total Body Training,"37 West 26th Street, New York, NY",(212) 388-0464
Conbody - Lower East Side / Bowery,"294 Broome Street, New York, NY",(347) 251-0423
Wondrous - Studio Of Breaking,"8034 Jamaica Avenue, Woodhaven, NY",(917) 963-5084
The Diane Sculpt The Beauty Esthetic Spa,"7272 112th Street Apartment 6g, Forest Hills, NY",(718) 268-2480
Shadowbox Nyc,"55 Prospect Street, Brooklyn, NY",(718) 305-6488
Crossfit Dumbo,"48 Pearl Street, Brooklyn, NY",(347) 987-3895
Dancebody LLC,"90 West Street Apartment 5m, New York, NY",(973) 489-6738
Town Sports International Inc,"633 3rd Avenue, New York, NY",(212) 661-8500
Cityrow,"80 5th Avenue, New York, NY",(212) 242-4790
The Wright Fit Inc,"150 Charles Street, New York, NY",(212) 741-6500
Crossfit Street Team,"5018 72nd Street, Woodside, NY",(877) 765-8645
Holistic Tonicity LLC,"200 Vesey Street Floor 24, New York, NY",(646) 948-4422
Crunch Gym,"90 John Street Front 1, New York, NY",(347) 857-9373
Live Well Co,"256 West Street, New York, NY",(212) 431-5752
Simply Cycle Astoria Inc,"3069 Steinway Street, Astoria, NY",(718) 806-1962
Plushfitness LLC,"6 East 30th Street # 201, New York, NY",(212) 213-6586
Soul Cycles,"630 Flushing Avenue, Brooklyn, NY",(718) 858-7685
Len3a,"1231 Bedford Avenue # A, Brooklyn, NY",(347) 248-5020
Fiteo,"328 Bergen Street Apartment 2b, Brooklyn, NY",(646) 645-6203
Wrknyc,"51 East 34th Street Apartment 1a, New York, NY",(646) 448-4887
Lyons Den Power Yoga,"267 West 17th Street Floor 2, New York, NY",(646) 964-4583
"Bree And Oliver Nyc, Inc","60 New Street, New York, NY",(646) 490-4244
Borough Park,"3817 13th Avenue, Brooklyn, NY",(718) 594-7995
Flowcycle,"2 Rector Street Room 901, New York, NY",(646) 526-4561
Chelsea Bfx,"555 Avenue Of The Americas, New York, NY",(917) 382-5573
Pvolve LLC,"112 Bowery Floor 4, New York, NY",(248) 854-2479
CrossFit TriBeca,"281 Broadway, New York, NY",(212) 571-0306
Btf/Cfi Inc,"22 West 19th Street Floor 4, New York, NY",(212) 993-0300
Fit Individuals LLC,"4318 55th Street Floor 1, Woodside, NY",(718) 687-9444
Fitted Nyc Inc,"100 Jay Street Apartment 9m, Brooklyn, NY",(310) 877-1618
Brooklyn Body Burn,"296 Court Street, Brooklyn, NY",(718) 522-6142
Crunch-Greenpoint,"825 Manhattan Avenue, Brooklyn, NY",(718) 732-8222
The Brooklyn House Of Champions,"8115 Foster Avenue, Brooklyn, NY",(347) 673-6611
Dittofitness,"36 Monroe Street Apartment G4, New York, NY",(646) 245-3275
Crossfit Outbreak,"10 Grand Avenue, Brooklyn, NY",(347) 696-7060
Crossfit Outbreak,"10 Grand Avenue, Brooklyn, NY",(347) 696-7060
Body Evolution,"226 East 10th Street, New York, NY",(212) 228-4202
"Workout Factory, Inc","1025 48th Avenue, Long Island City, NY",(718) 392-2797
Nutrition By Tanya,"3817 13th Avenue, Brooklyn, NY",(844) 826-9234
Akt Nomad,"1182 Broadway Floor 2, New York, NY",(212) 634-7919
Body By Derrick LLC,"898 Thomas South Boyland Street, Brooklyn, NY",(347) 369-9823
"Plusone Holdings, Inc","77 Water Street, New York, NY",(212) 791-2300
Variant Fit,"6 Saint Marks Place, New York, NY",(516) 514-7642
Fit Factory Nyc Inc,"153 West 27th Street, New York, NY",(212) 206-7652
Gym Tech Inc,"11628 Myrtle Avenue, Richmond Hill, NY",(347) 571-0960
Cko Kickboxing,"60 Broadway, Brooklyn, NY",(347) 335-0995
Town Sports International Holdings Inc,"200 Park Avenue Floor 17, New York, NY",(212) 867-5474
Crossfit Sunnyside,"4701 Barnett Avenue, Sunnyside, NY",(917) 496-3931
"On Your Mark Nyc, LLC","370 Lexington Avenue # 2300, New York, NY",(212) 729-3970
Parkslope Crossfit,"82 Saint Marks Place, Brooklyn, NY",(917) 909-0436
"Sequence Nyc, Inc","494 Greenwich Street, New York, NY",(312) 709-8277
Obe,"45 Main Street # 234, Brooklyn, NY",(917) 848-8479
Just Train By Joel Thomas,"6 Maiden Lane, New York, NY",(212) 920-7739
Body Unique LLC,"150 4th Avenue # 1, Brooklyn, NY",(718) 369-2500
Liftonic LLC,"131 Bank Street Apartment 1, New York, NY",(917) 678-9785
Boss Nyc,"221 West 37th Street, New York, NY",(646) 912-9131
Gym Decision LLC,"46 West 56th Street Floor 4, New York, NY",(646) 490-4242
Huntington Learning Center Wayne,"1597-1 Route 23 South, Wayne, NJ",(973) 812-7300
Catalyst S P O R T LLC,"1410 Broadway, New York, NY",(212) 997-4600
Fit Studio Inc,"270 West 39th Street Room 703, New York, NY",(917) 599-8393
Pilates On Rugby,"265 Rugby Road, Brooklyn, NY",(917) 703-6500
Cp Burn LLC,"1010 1st Avenue, New York, NY",(212) 758-1010
Personal Training with Jacob Levin,"10-25 48th Ave., Long Island City, NY",(843) 441-2059
New Leaf Body,"576 9th St, Brooklyn, NY",(718) 369-0005
Continuous Motion Personal Training,"12 w 21 Street 2nd floor, New York, NY",(347) 366-3696
Bullseye Personal Training,"Monmouth County, Freehold, NJ",(917) 549-2442
TrainwithLouis,"3402 Avenue I, Brooklyn, NY",(347) 377-0748
Krank Brooklyn,"2 Prince st 8fl, Brooklyn, NY",(347) 541-3181
All American Gymnastics,"6454 Maurice Avenue, Flushing, NY",(718) 446-1943
ONTRAIN,"154 Kingsborough 1st Walk Brooklyn, Ny 11233, Brooklyn, NY",(718) 406-1949
ZUMBA classes ,"226 East 54th Street, Suite #600, New York, NY",(585) 755-9598
Find Your Trainer,"41 Union Square W #701, New York, NY",(917) 858-0054
CrossFit NOHO,"666 Broadway, New York, NY",(212) 571-0306
Matt Wilpers LLC,"446 East 66th Street Apartment 3h, New York, NY",(678) 591-8213
Tracy Anderson Method,"239 East 59th Street, New York, NY",(646) 902-6975
Maik Wiedenbach Personal Training,"139 East 57th Street, New York, NY",(646) 732-7052
Halevy Life,"802 Lexington Avenue, New York, NY",(212) 233-0633
Queen's Daughters Day Care Center Inc,"73 Buena Vista Avenue, Yonkers, NY",(914) 969-4491
AHF Healthcare Center - Queens,"161-21 Jamaica Avenue, Jamaica, NY",(929) 421-4630
Crunch,"1438 3rd Avenue, New York, NY",(212) 879-6013
Pure Barre,"200 Central Park South # 207, New York, NY",(212) 265-3943
Town Square Adult Medical Day Care Center Corporation,"1155 East Jersey Street, Elizabeth, NJ",(908) 787-0980
Karen Lord Pilates Movement Inc,"49 Ludlow Street Apartment 8a, New York, NY",(917) 859-7426
Very Personal Training,"497 6th Avenue, Brooklyn, NY",(347) 204-8654
Positivep Products Review,"179 Linden Blvd, Brooklyn, NY",
Joe Schafer Personal Training,"3285 37th Street, Astoria, NY",(917) 687-3758
EVOFIT,"110 East 23rd Street Suite 200, New York, NY",(646) 820-0386
Sandersphys,"795 Broadway, New York, NY",(973) 413-0258
Barry's Bootcamp Nyc LLC,"135 West 20th Street, New York, NY",(646) 559-2721
Stripxpertease,"520 8th Ave., New York, NY",(800) 747-1462
Triple Threat Bootcamp,"507 Flatbush Avenue, Brooklyn, NY",(718) 282-8464
Alycea Ungaro's Real Pilates,"177 Duane Street, New York, NY",(212) 625-0777
Total Wellness 365,"34-28 10th Street, Queens Village, NY",(347) 632-0397
Rising Star Enterprises For Well-Being,"620 east 20th street, New York, NY",(646) 263-2588
Body by Serge,,(917) 826-8836
Emerge Athletics,"200 Water Street, New York, NY",(917) 830-7222
Bk Pilates,"710 Grand Street, Brooklyn, NY",(917) 573-3313
Evo Fit NYC,"110 East 23rd Street 2nd Floor, New York, NY",(646) 828-0386
Pilates on Fifth,"501 Fifth Avenue, Suite 2200, New York, NY",(844) 379-6400
Intuitive Motion Pilates,"109 Luquer Street, Brooklyn, NY",(718) 330-9641
MyBodyLife,"4th Ave, New York, NY",(509) 889-7654
CrossFit FIDI,"20 Stone St, New York, NY",(212) 571-0306
Corefit 101,"95 Wall St #914, New York, NY",(646) 918-4367
Pilates Zone,"26 Berkeley Place Suite 1, Brooklyn, NY",(646) 335-5264
Personal Trainer,"614 President St., New York, NY",(718) 916-5696
Zobody Wellness Inc,"3343 14th Street # 5, Astoria, NY",(646) 269-8079
Classtivity Inc,"121 West 27th Street, New York, NY",(347) 932-3601
Lift Gym,"139 East 57th Street, New York, NY",(212) 688-3304
Losers Welcome,"99 Wall Street, New York, NY",(917) 655-1348
Well-Balanced Pilates Inc,"236 east 80th street store c, New York, NY",(646) 295-6715
47 Murray Pilates Inc,"47 Murray Street, New York, NY",(856) 904-2443
Mind-to-Size,"10 Stuyvesant Oval #1D, New York, NY",(914) 984-7308
What A Gyrl Wants Adult Boutique,"859 Flatbush Avenue, Brooklyn, NY",(347) 350-9225
"Bella Vita Wellness, LLC","227 West 29th Street Floor 6, New York, NY",(917) 722-2378
Oshman & Barteck Physical Therapy,"165 W  46th St, New York, NY",(212) 874-2221
Spa Waxing By Bea,"3116 Ditmars Boulevard, Astoria, NY",(718) 278-0864
Galaxy Wellbeing Corporation,"202 West 40th Street, New York, NY",(212) 704-4273
Ultimate Body Control Studio,"30 East 60th Street 606, New York, NY",(212) 319-6194
"Flatiron Yoga Partnership, LLC","315 East 91st Street # 2s, New York, NY",(212) 228-5617
HomeBodies,"300 West 55th Street Suite #3l, New York, NY",(212) 586-7160
Stepping Stone Learning Center,"340 Bogert Road, River Edge, NJ",(201) 488-4905
UTG Personal Training | Bergen County NJ,"23 Bergenline Ave, Westwood, NJ",(201) 783-7694
Day Op Center Of Long Island Inc,"110 Willis Avenue, Mineola, NY",(516) 294-0030
Community Immigration Support Center,"91 Lakeview Avenue, Clifton, NJ",(973) 894-3838
Norjenes Day Care Center II,"61 North Arlington Avenue, East Orange, NJ",(973) 675-9330
Moving Strength,"349 East 82nd street, New York, NY",(646) 643-8369
Eurofitness Rehabilitation Pt,"2310 65th Street # 1, Brooklyn, NY",(718) 234-7848
Brooklyn Barrebell LLC,"1900 Avenue West Apartment 6c, Brooklyn, NY",(347) 552-1266
Dr. Glen Ross,"20 Prospect Avenue, Hackensack, NJ",(866) 263-0135
Optimuss Fitness,"333 Earle Ovington Boulevard, Uniondale, NY",(516) 307-8088
Brooklyn Bar Body & Bath LLC,"1341 70th Street, Brooklyn, NY",(718) 331-9205
Xanadu Adult Med Daycare Center,"615 Main Avenue, Passaic, NJ",(973) 365-0079
Mile High Run Club,"28 E 4th St, New York, NY",(212) 466-6472
"Find Your Trainer, LLC","33 West 17th Street Floor 5, New York, NY",(917) 858-0054
Type A Training,"620 W 42nd St, New York, NY",(917) 951-0111
Be More Fit Coaching,"86 Lackawanna Avenue, Suite 212, Woodland Park, NJ",(973) 609-5330
Studio Uma Inc,"133 East 58th Street 714, New York, NY",(212) 421-4949
Split Rock Rehabilitation & Health Care Center,"3525 Baychester Avenue, Bronx, NY",(718) 798-8900
"F F I T  Life, LLC",,(917) 923-5238
"Dr. Sean B. Herman, MD","20 Prospect Avenue, Hackensack, NJ",(551) 228-2208
"Stim Optimum, Inc.",,(646) 606-7303
Magnolia Child Care Center,"650 Magnolia Boulevard Floor 2, Long Beach, NY",(516) 431-3510
"Blink Holdings, Inc","386 Park Avenue South Floor 11, New York, NY",(212) 228-7000
"Pongo Power, Inc","402 5th Street, Brooklyn, NY",(718) 768-9800
Dani Scher LLC,"25 West 81st Street, New York, NY",(917) 284-3071
BrendanBFit,"531 E 5th st apt 3B, New York, NY",(914) 557-7270
4Ever Young Fitness & Performance,"224 Midland Avenue, Saddle Brook, NJ",(862) 823-0358
Hoboken Barbell LLC,"38 Jackson Street # C212, Hoboken, NJ",(201) 744-6807
Crank Cycling Studio,"1658 3rd Avenue, New York, NY",(212) 289-1110
Convene,"366 Madison Avenue Floor 7, New York, NY",(212) 518-4360
Passaic Teen Center,"228 Hope Avenue, Passaic, NJ",(973) 473-5755
Anatomically Correct,"142 Wooster Street, New York, NY",(212) 353-8834
"Evolve Discovery New York Series LLC, Series One","130 West 29th Street Floor 7, New York, NY",(212) 947-3142
Meadowlands Athletic Club,"104 14th Street Apartment 1, Hoboken, NJ",(201) 933-4100
Elite Personal Trainers NYC,"401 East 80th Street #34D, New York, NY",(212) 920-5598
Jodi's Gym,"244 E 84th Street, New York, NY",(212) 772-7633
Garden State Bariatrics,"225 Millburn Avenue # 204, Millburn, NJ",(973) 218-1990
CrossFit LightHouse,"2450 Charles Court, North Bellmore, NY",(516) 308-4070
Crossfit Coney Island,"2034 Mcdonald Avenue, Brooklyn, NY",(347) 276-0515
THE MAX Challenge Of Jersey City,"125 18th St, Jersey City, NJ",(201) 884-2462
Crossfit Efficiency LLC,"47 West 86th Street Apartment 1f, New York, NY",(646) 330-3791
"Patriciafit, Inc","241 East 111th Street Apartment 7, New York, NY",(917) 686-5601
Meina Spa Inc,"13 East 4th Street, New York, NY",(212) 674-6245
Pure Power Boot Camp,"50 S Service Road # A, Jericho, NY",(516) 338-1112
Serenity Beautiul Spa Inc,"890 Atlantic Avenue, Brooklyn, NY",(718) 398-2116
Bodyworks DW Advanced Massage Therapy,"6 Maiden Lane 10th Floor, New York, NY",(917) 740-2709
Skipfitness,"1861 Flatbush Avenue, Brooklyn, NY",(718) 676-6618
